Date,Sector,Close
2024-09-13 00:00:00-04:00,Banking,43.85072326660156
2024-09-16 00:00:00-04:00,Banking,44.4221305847168
2024-09-17 00:00:00-04:00,Banking,44.6585807800293
2024-09-18 00:00:00-04:00,Banking,44.520652770996094
2024-09-19 00:00:00-04:00,Banking,45.01324462890625
2024-09-20 00:00:00-04:00,Banking,44.98368835449219
2024-09-23 00:00:00-04:00,Banking,44.92930603027344
2024-09-24 00:00:00-04:00,Banking,44.5535774230957
2024-09-25 00:00:00-04:00,Banking,44.28661346435547
2024-09-26 00:00:00-04:00,Banking,44.51403045654297
2024-09-27 00:00:00-04:00,Banking,44.6425666809082
2024-09-30 00:00:00-04:00,Banking,44.8106575012207
2024-10-01 00:00:00-04:00,Banking,44.5733528137207
2024-10-02 00:00:00-04:00,Banking,44.6227912902832
2024-10-03 00:00:00-04:00,Banking,44.3854866027832
2024-10-04 00:00:00-04:00,Banking,45.13694763183594
2024-10-07 00:00:00-04:00,Banking,44.58324432373047
2024-10-08 00:00:00-04:00,Banking,44.84031677246094
2024-10-09 00:00:00-04:00,Banking,45.2556037902832
2024-10-10 00:00:00-04:00,Banking,45.1171760559082
2024-10-11 00:00:00-04:00,Banking,45.98727798461914
2024-10-14 00:00:00-04:00,Banking,46.274024963378906
2024-10-15 00:00:00-04:00,Banking,46.372901916503906
2024-10-16 00:00:00-04:00,Banking,46.946380615234375
2024-10-17 00:00:00-04:00,Banking,47.07491683959961
2024-10-18 00:00:00-04:00,Banking,47.08480453491211
2024-10-21 00:00:00-04:00,Banking,46.70907974243164
2024-10-22 00:00:00-04:00,Banking,46.62009048461914
2024-10-23 00:00:00-04:00,Banking,46.58053970336914
2024-10-24 00:00:00-04:00,Banking,46.62009048461914
2024-10-25 00:00:00-04:00,Banking,46.105934143066406
2024-10-28 00:00:00-04:00,Banking,46.679412841796875
2024-10-29 00:00:00-04:00,Banking,46.39267349243164
2024-10-30 00:00:00-04:00,Banking,46.60031509399414
2024-10-31 00:00:00-04:00,Banking,45.957618713378906
2024-11-01 00:00:00-04:00,Banking,46.115821838378906
2024-11-04 00:00:00-05:00,Banking,45.759864807128906
2024-11-05 00:00:00-05:00,Banking,46.185035705566406
2024-11-06 00:00:00-05:00,Banking,48.99311828613281
2024-11-07 00:00:00-05:00,Banking,48.20210266113281
2024-11-08 00:00:00-05:00,Banking,48.63716506958008
2024-11-11 00:00:00-05:00,Banking,49.32929229736328
2024-11-12 00:00:00-05:00,Banking,49.18098068237305
2024-11-13 00:00:00-05:00,Banking,49.21064376831055
2024-11-14 00:00:00-05:00,Banking,49.08210754394531
2024-11-15 00:00:00-05:00,Banking,49.30952072143555
2024-11-18 00:00:00-05:00,Banking,49.45783615112305
2024-11-19 00:00:00-05:00,Banking,49.13153839111328
2024-11-20 00:00:00-05:00,Banking,48.98323059082031
2024-11-21 00:00:00-05:00,Banking,49.60614776611328
