Date,Sector,Close
2024-09-13 00:00:00-04:00,IT,218.9368896484375
2024-09-16 00:00:00-04:00,IT,218.10263061523438
2024-09-17 00:00:00-04:00,IT,217.675537109375
2024-09-18 00:00:00-04:00,IT,215.68919372558594
2024-09-19 00:00:00-04:00,IT,222.09519958496094
2024-09-20 00:00:00-04:00,IT,221.01263427734375
2024-09-23 00:00:00-04:00,IT,220.97183227539062
2024-09-24 00:00:00-04:00,IT,222.48419189453125
2024-09-25 00:00:00-04:00,IT,223.12098693847656
2024-09-26 00:00:00-04:00,IT,226.07601928710938
2024-09-27 00:00:00-04:00,IT,223.96670532226562
2024-09-30 00:00:00-04:00,IT,224.62335205078125
2024-10-01 00:00:00-04:00,IT,219.15106201171875
2024-10-02 00:00:00-04:00,IT,220.77285766601562
2024-10-03 00:00:00-04:00,IT,221.688232421875
2024-10-04 00:00:00-04:00,IT,224.15573120117188
2024-10-07 00:00:00-04:00,IT,222.61354064941406
2024-10-08 00:00:00-04:00,IT,226.7725067138672
2024-10-09 00:00:00-04:00,IT,229.3096466064453
2024-10-10 00:00:00-04:00,IT,229.24996948242188
2024-10-11 00:00:00-04:00,IT,229.64794921875
2024-10-14 00:00:00-04:00,IT,232.64279174804688
2024-10-15 00:00:00-04:00,IT,227.52867126464844
2024-10-16 00:00:00-04:00,IT,228.235107421875
2024-10-17 00:00:00-04:00,IT,228.93157958984375
2024-10-18 00:00:00-04:00,IT,229.74745178222656
2024-10-21 00:00:00-04:00,IT,230.822021484375
2024-10-22 00:00:00-04:00,IT,230.5832061767578
2024-10-23 00:00:00-04:00,IT,227.27992248535156
2024-10-24 00:00:00-04:00,IT,227.94654846191406
2024-10-25 00:00:00-04:00,IT,229.13055419921875
2024-10-28 00:00:00-04:00,IT,229.06092834472656
2024-10-29 00:00:00-04:00,IT,232.1453094482422
2024-10-30 00:00:00-04:00,IT,228.45399475097656
2024-10-31 00:00:00-04:00,IT,221.12109375
2024-11-01 00:00:00-04:00,IT,222.78269958496094
2024-11-04 00:00:00-05:00,IT,222.61354064941406
2024-11-05 00:00:00-05:00,IT,225.74769592285156
2024-11-06 00:00:00-05:00,IT,232.17515563964844
2024-11-07 00:00:00-05:00,IT,236.22467041015625
2024-11-08 00:00:00-05:00,IT,235.96597290039062
2024-11-11 00:00:00-05:00,IT,234.66256713867188
2024-11-12 00:00:00-05:00,IT,234.96104431152344
2024-11-13 00:00:00-05:00,IT,234.1451873779297
2024-11-14 00:00:00-05:00,IT,233.34921264648438
2024-11-15 00:00:00-05:00,IT,227.5585174560547
